a0625 com01,"taller de desarrollo profesional a: nucleo politico
administrativo "
a0632 com01,"taller de desarrollo profesional b: nucleo educacion
mas alla de la escuela "
a0629 com01,"taller de desarrollo profesional b: nucleo politico
administrativo "
a0343 com01,taller de desarrollo territorial  
a0344 com01,"taller de diseno y produccion de medios graficos i
"
a0344 com02,"taller de diseno y produccion de medios graficos i
"
a0595 com01,taller de escritura periodistica i 
a0662 com01,taller de introduccion a la ingenieria 
a0662 com02,taller de introduccion a la ingenieria 
a0662 com03,taller de introduccion a la ingenieria 
a0662 com04,taller de introduccion a la ingenieria 
a0621 com01,taller de lectura y escritura en las disciplinas 
a0621 com02,taller de lectura y escritura en las disciplinas 
a0621 com03,taller de lectura y escritura en las disciplinas 
a0621 com04,taller de lectura y escritura en las disciplinas 
a0621 com05,taller de lectura y escritura en las disciplinas 
a0621 com06,taller de lectura y escritura en las disciplinas 
a0621 com07,taller de lectura y escritura en las disciplinas 
a0621 com08,taller de lectura y escritura en las disciplinas 
a0621 com09,taller de lectura y escritura en las disciplinas 
a0621 com10,taller de lectura y escritura en las disciplinas 
a0621 com11,taller de lectura y escritura en las disciplinas 
a0621 com12,taller de lectura y escritura en las disciplinas 
a0621 com13,taller de lectura y escritura en las disciplinas 
a0621 com14,taller de lectura y escritura en las disciplinas 
a0621 com15,taller de lectura y escritura en las disciplinas 
a0621 com16,taller de lectura y escritura en las disciplinas 
a0621 com17,taller de lectura y escritura en las disciplinas 
a0621 com18,taller de lectura y escritura en las disciplinas 
a0621 com19,taller de lectura y escritura en las disciplinas 
a0621 com20,taller de lectura y escritura en las disciplinas 
a0621 com21,taller de lectura y escritura en las disciplinas 
a0621 com22,taller de lectura y escritura en las disciplinas 
a0621 com23,taller de lectura y escritura en las disciplinas 
a0621 com24,taller de lectura y escritura en las disciplinas 
a0621 com25,taller de lectura y escritura en las disciplinas 
a0621 com26,taller de lectura y escritura en las disciplinas 
a0621 com27,taller de lectura y escritura en las disciplinas 
a0621 com28,taller de lectura y escritura en las disciplinas 
a0621 com29,taller de lectura y escritura en las disciplinas 
a0621 com30,taller de lectura y escritura en las disciplinas 
a0621 com31,taller de lectura y escritura en las disciplinas 
a0621 com32,taller de lectura y escritura en las disciplinas 
a0621 com33,taller de lectura y escritura en las disciplinas 
a0621 com34,taller de lectura y escritura en las disciplinas 
a0621 com35,taller de lectura y escritura en las disciplinas 
a0621 com36,taller de lectura y escritura en las disciplinas 
a0621 com37,taller de lectura y escritura en las disciplinas 
a0621 com38,taller de lectura y escritura en las disciplinas 
a0621 com39,taller de lectura y escritura en las disciplinas 
a0621 com40,taller de lectura y escritura en las disciplinas 
a0349 com01,taller de lecturas urbanas  
a0350 com01,taller de medios interactivos 
a0351 com01,taller de memoria de licenciatura  
a0352 com01,taller de planes urbanos  
a0545 com01,"taller de practica pre-profesional (anual - politica
social) "
a0354 com01,taller de practica profesional  
a0355 com01,taller de produccion academica en educacion 
a0356 com01,taller de produccion audiovisual i 
a0358 com01,taller de proyecto urbano  
a0359 com01,taller de radio i 
a0413 com01,taller de radio ii 
a0661 com01,taller de tecnologia 
a0661 com02,taller de tecnologia 
a0661 com03,taller de tecnologia 
a0661 com04,taller de tecnologia 
a0661 com05,taller de tecnologia 
a0661 com06,taller de tecnologia 
a0608 com01,taller de tesina de licenciatura 
a0017 com01,taller de utilitarios 
a0017 com02vt,taller de utilitarios 
a0017 com03,taller de utilitarios 
a0017 com04vt,taller de utilitarios 
a0017 com05vt,taller de utilitarios 
a0017 com06vt,taller de utilitarios 
a0017 com07vt,taller de utilitarios 
a0017 com08vt,taller de utilitarios 
a0360 com01,taller. proyecto urbano ambiental 
a0361 com01,tecnicas e instrumentos de representacion i 
a0686 com01,tecnologia mecanica 
a0385 com01,tecnologia mecanica ii 
a0571 com01,tecnologia y gestion ambiental 
a0366 com01,"teledeteccion y procesamiento de imagenes satelitales
"
a0526 com01,teoria de la computacion 
a0368 com01,teoria de la innovacion y del cambio tecnologico 
a0369 com01,teoria de la organizacion 
a0369 com02,teoria de la organizacion 
a0369 com03,teoria de la organizacion 
a0369 com04,teoria de la organizacion 
a0369 com05,teoria de la organizacion 
a0369 com06,teoria de la organizacion 
a0369 com07,teoria de la organizacion 
a0370 com01,teoria de las politicas publicas 
a0372 com01,teoria politica clasica 
a0374 com01,teoria politica moderna 
a0376 com01,teoria y politica monetaria 
a0377 com01,"teoria y problemas de las organizaciones publicas en la
argentina "
a0380 com01,teorias de la cultura i 
a0383 com01,teorias del crecimiento economico 
a0556 com01,termodinamica quimica 
a0386 com01,termodinamica tecnica 
a0386 com02,termodinamica tecnica 
a0387 com01,termodinamica y fluidos 
